28/03/2022~15:25:22~!~Agent Activation Runtime_2bf4e92: Stopped ,Agent Activation Runtime_9591b61: Running ,AllJoyn Router Service: Stopped ,Application Layer Gateway Service: Stopped ,AMD External Events Utility: Running ,Application Identity: Stopped ,Application Information: Running ,App Readiness: Stopped ,AppX Deployment Service (AppXSVC): Running ,Windows Audio Endpoint Builder: Running ,Windows Audio: Running ,Cellular Time: Stopped ,ActiveX Installer (AxInstSV): Stopped ,GameDVR and Broadcast User Service_2bf4e92: Stopped ,GameDVR and Broadcast User Service_9591b61: Stopped ,BitLocker Drive Encryption Service: Running ,Base Filtering Engine: Running ,Background Intelligent Transfer Service: Stopped ,????? ?????? ??????? Bluetooth_2bf4e92: Stopped ,????? ?????? ??????? Bluetooth_9591b61: Stopped ,Background Tasks Infrastructure Service: Running ,Bluetooth Audio Gateway Service: Running ,AVCTP service: Running ,Bluetooth Support Service: Running ,Capability Access Manager Service: Running ,CaptureService_2bf4e92: Stopped ,CaptureService_9591b61: Running ,????? ????? ?? ????_2bf4e92: Stopped ,????? ????? ?? ????_9591b61: Running ,Connected Devices Platform Service: Running ,Connected Devices Platform User Service_2bf4e92: Stopped ,Connected Devices Platform User Service_9591b61: Running ,Certificate Propagation: Stopped ,Microsoft Office Click-to-Run Service: Running ,Client License Service (ClipSVC): Stopped ,COM+ System Application: Stopped ,ConsentUX_2bf4e92: Stopped ,ConsentUX_9591b61: Stopped ,CoreMessaging: Running ,CredentialEnrollmentManagerUserSvc_2bf4e92: Stopped ,CredentialEnrollmentManagerUserSvc_9591b61: Stopped ,Cryptographic Services: Running ,DCOM Server Process Launcher: Running ,Optimize drives: Stopped ,DeviceAssociationBroker_2bf4e92: Stopped ,DeviceAssociationBroker_9591b61: Stopped ,Device Association Service: Running ,Device Install Service: Stopped ,DevicePicker_2bf4e92: Stopped ,DevicePicker_9591b61: Stopped ,??DevicesFlow_2bf4e92: Stopped ,??DevicesFlow_9591b61: Stopped ,DevQuery Background Discovery Broker: Stopped ,DHCP Client: Running ,Microsoft (R) Diagnostics Hub Standard Collector Service: Stopped ,Diagnostic Execution Service: Stopped ,Connected User Experiences and Telemetry: Running ,Display Policy Service: Running ,Display Enhancement Service: Running ,Device Management Enrollment Service: Stopped ,Device Management Wireless Application Protocol (WAP) Push message Routing Service: Stopped ,DNS Client: Running ,Delivery Optimization: Running ,Wired AutoConfig: Stopped ,Diagnostic Policy Service: Running ,Device Setup Manager: Stopped ,Data Sharing Service: Running ,??????? ???????: Running ,Extensible Authentication Protocol: Stopped ,Microsoft Edge Update Service (edgeupdate): Stopped ,Microsoft Edge Update Service (edgeupdatem): Stopped ,Encrypting File System (EFS): Stopped ,Embedded Mode: Stopped ,Enterprise App Management Service: Stopped ,Windows Event Log: Running ,COM+ Event System: Running ,Fax: Stopped ,Function Discovery Provider Host: Stopped ,Function Discovery Resource Publication: Running ,File History Service: Stopped ,Windows Font Cache Service: Running ,Windows Camera Frame Server: Stopped ,Google Chrome Elevation Service (GoogleChromeElevationService): Stopped ,Group Policy Client: Running ,GraphicsPerfSvc: Stopped ,????? ?????? Google (gupdate): Stopped ,????? ?????? Google (gupdatem): Stopped ,Human Interface Device Service: Running ,HV Host Service: Stopped ,??????? ????? ??? ????? ?? Windows: Stopped ,IKE and AuthIP IPsec Keying Modules: Stopped ,????? ?????? ?? Microsoft Store: Running ,IP Helper: Running ,IP Translation Configuration Service: Stopped ,CNG Key Isolation: Running ,KtmRm for Distributed Transaction Coordinator: Stopped ,Server: Running ,Workstation: Running ,Geolocation Service: Running ,Windows License Manager Service: Running ,Link-Layer Topology Discovery Mapper: Stopped ,TCP/IP NetBIOS Helper: Running ,Local Session Manager: Running ,Language Experience Service: Stopped ,LxssManager: Running ,LxssManagerUser_2bf4e92: Stopped ,LxssManagerUser_9591b61: Stopped ,Downloaded Maps Manager: Stopped ,MessagingService_2bf4e92: Stopped ,MessagingService_9591b61: Stopped ,Microsoft Edge Elevation Service (MicrosoftEdgeElevationService): Stopped ,Windows Mixed Reality OpenXR Service: Stopped ,Windows Defender Firewall: Running ,Distributed Transaction Coordinator: Stopped ,Microsoft iSCSI Initiator Service: Stopped ,Windows Installer: Stopped ,Natural Authentication: Stopped ,Network Connectivity Assistant: Stopped ,Network Connection Broker: Running ,Network Connected Devices Auto-Setup: Stopped ,Netlogon: Stopped ,Network Connections: Stopped ,Network List Service: Running ,Network Setup Service: Stopped ,Net.Tcp Port Sharing Service: Stopped ,Microsoft Passport Container: Running ,Microsoft Passport: Running ,Network Location Awareness: Running ,Network Store Interface Service: Running ,Sync Host_2bf4e92: Stopped ,Sync Host_9591b61: Running ,Peer Networking Identity Manager: Stopped ,Peer Networking Grouping: Stopped ,Program Compatibility Assistant Service: Running ,Windows Perception Simulation Service: Stopped ,Performance Counter DLL Host: Stopped ,Phone Service: Stopped ,Contact Data_2bf4e92: Stopped ,Contact Data_9591b61: Running ,Performance Logs & Alerts: Stopped ,Plug and Play: Running ,PNRP Machine Name Publication Service: Stopped ,Peer Name Resolution Protocol: Stopped ,IPsec Policy Agent: Stopped ,Power: Running ,Printer Extensions and Notifications: Stopped ,PrintWorkflow_2bf4e92: Stopped ,PrintWorkflow_9591b61: Stopped ,User Profile Service: Running ,Windows PushToInstall Service: Stopped ,Quality Windows Audio Video Experience: Running ,Remote Access Auto Connection Manager: Stopped ,Remote Access Connection Manager: Running ,Routing and Remote Access: Stopped ,Remote Registry: Stopped ,Retail Demo Service: Stopped ,Radio Management Service: Running ,RPC Endpoint Mapper: Running ,Remote Procedure Call (RPC) Locator: Stopped ,Remote Procedure Call (RPC): Running ,Realtek Audio Universal Service: Running ,Security Accounts Manager: Running ,Smart Card: Stopped ,Smart Card Device Enumeration Service: Stopped ,Task Scheduler: Running ,Smart Card Removal Policy: Stopped ,Windows Backup: Stopped ,Secondary Logon: Stopped ,????? ?????? ?? Windows: Running ,Payments and NFC/SE Manager: Running ,System Event Notification Service: Running ,Sensor Data Service: Stopped ,Sensor Service: Stopped ,Sensor Monitoring Service: Stopped ,Remote Desktop Configuration: Stopped ,System Guard Runtime Monitor Broker: Running ,Internet Connection Sharing (ICS): Stopped ,Spatial Data Service: Stopped ,Shell Hardware Detection: Running ,Shared PC Account Manager: Stopped ,Microsoft Storage Spaces SMP: Stopped ,Microsoft Windows SMS Router Service.: Stopped ,????? trap ?? SNMP: Stopped ,Windows Perception Service: Stopped ,Print Spooler: Running ,Software Protection: Stopped ,SSDP Discovery: Running ,OpenSSH Authentication Agent: Stopped ,Secure Socket Tunneling Protocol Service: Running ,State Repository Service: Running ,Windows Image Acquisition (WIA): Running ,Storage Service: Running ,Spot Verifier: Stopped ,Microsoft Software Shadow Copy Provider: Stopped ,SysMain: Running ,System Events Broker: Running ,Touch Keyboard and Handwriting Panel Service: Running ,Telephony: Running ,Remote Desktop Services: Stopped ,Themes: Running ,Storage Tiers Management: Stopped ,Time Broker: Running ,Web Account Manager: Running ,Distributed Link Tracking Client: Running ,????? ????? ????? ?????: Stopped ,Windows Modules Installer: Stopped ,Auto Time Zone Updater: Stopped ,Udk User Service_2bf4e92: Stopped ,Udk User Service_9591b61: Stopped ,Microsoft Update Health Service: Stopped ,Remote Desktop Services UserMode Port Redirector: Stopped ,User Data Storage_2bf4e92: Stopped ,User Data Storage_9591b61: Running ,UPnP Device Host: Stopped ,User Data Access_2bf4e92: Stopped ,User Data Access_9591b61: Running ,User Manager: Running ,Update Orchestrator Service: Running ,Volumetric Audio Compositor Service: Stopped ,Credential Manager: Running ,VirtualBox system service: Stopped ,Virtual Disk: Stopped ,VMware Authorization Service: Running ,Hyper-V Guest Service Interface: Stopped ,Hyper-V Heartbeat Service: Stopped ,Hyper-V Data Exchange Service: Stopped ,Hyper-V Remote Desktop Virtualization Service: Stopped ,Hyper-V Guest Shutdown Service: Stopped ,Hyper-V Time Synchronization Service: Stopped ,Hyper-V PowerShell Direct Service: Stopped ,Hyper-V Volume Shadow Copy Requestor: Stopped ,VMware DHCP Service: Running ,VMware USB Arbitration Service: Running ,VMware NAT Service: Running ,Volume Shadow Copy: Stopped ,Windows Time: Stopped ,Windows Update Medic Service: Stopped ,WalletService: Stopped ,WarpJITSvc: Stopped ,Block Level Backup Engine Service: Stopped ,Windows Biometric Service: Running ,Windows Connection Manager: Running ,Windows Connect Now - Config Registrar: Running ,Diagnostic Service Host: Running ,Diagnostic System Host: Running ,Microsoft Defender Antivirus Network Inspection Service: Running ,WebClient: Stopped ,Windows Event Collector: Stopped ,Windows Encryption Provider Host Service: Stopped ,Problem Reports Control Panel Support: Stopped ,Windows Error Reporting Service: Running ,Wi-Fi Direct Services Connection Manager Service: Stopped ,Still Image Acquisition Events: Stopped ,Microsoft Defender Antivirus Service: Running ,WinHTTP Web Proxy Auto-Discovery Service: Running ,Windows Management Instrumentation: Running ,Windows Remote Management (WS-Management): Stopped ,???????? ??????? Windows Insider: Stopped ,WLAN AutoConfig: Running ,Microsoft Account Sign-in Assistant: Stopped ,Local Profile Assistant Service: Stopped ,Windows Management Service: Stopped ,WMI Performance Adapter: Stopped ,Work Folders: Stopped ,???? ?????: Stopped ,Portable Device Enumerator Service: Stopped ,Windows Push Notifications System Service: Running ,Windows Push Notifications User Service_2bf4e92: Stopped ,Windows Push Notifications User Service_9591b61: Running ,Security Center: Running ,Windows Search: Running ,Windows Update: Stopped ,WWAN AutoConfig: Stopped ,???? ?????? ?? Xbox Live: Stopped ,????? ???? ?? Xbox Live: Stopped ,Xbox Accessory Management Service: Stopped ,????? ????? ???? ?? Xbox Live: Stopped ,
28/03/2022~15:25:25~!~Agent Activation Runtime_2bf4e92: Stopped ,Agent Activation Runtime_9591b61: Running ,AllJoyn Router Service: Stopped ,Application Layer Gateway Service: Stopped ,AMD External Events Utility: Running ,Application Identity: Stopped ,Application Information: Running ,App Readiness: Stopped ,AppX Deployment Service (AppXSVC): Running ,Windows Audio Endpoint Builder: Running ,Windows Audio: Running ,Cellular Time: Stopped ,ActiveX Installer (AxInstSV): Stopped ,GameDVR and Broadcast User Service_2bf4e92: Stopped ,GameDVR and Broadcast User Service_9591b61: Stopped ,BitLocker Drive Encryption Service: Running ,Base Filtering Engine: Running ,Background Intelligent Transfer Service: Stopped ,????? ?????? ??????? Bluetooth_2bf4e92: Stopped ,????? ?????? ??????? Bluetooth_9591b61: Stopped ,Background Tasks Infrastructure Service: Running ,Bluetooth Audio Gateway Service: Running ,AVCTP service: Running ,Bluetooth Support Service: Running ,Capability Access Manager Service: Running ,CaptureService_2bf4e92: Stopped ,CaptureService_9591b61: Running ,????? ????? ?? ????_2bf4e92: Stopped ,????? ????? ?? ????_9591b61: Running ,Connected Devices Platform Service: Running ,Connected Devices Platform User Service_2bf4e92: Stopped ,Connected Devices Platform User Service_9591b61: Running ,Certificate Propagation: Stopped ,Microsoft Office Click-to-Run Service: Running ,Client License Service (ClipSVC): Stopped ,COM+ System Application: Stopped ,ConsentUX_2bf4e92: Stopped ,ConsentUX_9591b61: Stopped ,CoreMessaging: Running ,CredentialEnrollmentManagerUserSvc_2bf4e92: Stopped ,CredentialEnrollmentManagerUserSvc_9591b61: Stopped ,Cryptographic Services: Running ,DCOM Server Process Launcher: Running ,Optimize drives: Stopped ,DeviceAssociationBroker_2bf4e92: Stopped ,DeviceAssociationBroker_9591b61: Stopped ,Device Association Service: Running ,Device Install Service: Stopped ,DevicePicker_2bf4e92: Stopped ,DevicePicker_9591b61: Stopped ,??DevicesFlow_2bf4e92: Stopped ,??DevicesFlow_9591b61: Stopped ,DevQuery Background Discovery Broker: Stopped ,DHCP Client: Running ,Microsoft (R) Diagnostics Hub Standard Collector Service: Stopped ,Diagnostic Execution Service: Stopped ,Connected User Experiences and Telemetry: Running ,Display Policy Service: Running ,Display Enhancement Service: Running ,Device Management Enrollment Service: Stopped ,Device Management Wireless Application Protocol (WAP) Push message Routing Service: Stopped ,DNS Client: Running ,Delivery Optimization: Running ,Wired AutoConfig: Stopped ,Diagnostic Policy Service: Running ,Device Setup Manager: Stopped ,Data Sharing Service: Running ,??????? ???????: Running ,Extensible Authentication Protocol: Stopped ,Microsoft Edge Update Service (edgeupdate): Stopped ,Microsoft Edge Update Service (edgeupdatem): Stopped ,Encrypting File System (EFS): Stopped ,Embedded Mode: Stopped ,Enterprise App Management Service: Stopped ,Windows Event Log: Running ,COM+ Event System: Running ,Fax: Stopped ,Function Discovery Provider Host: Stopped ,Function Discovery Resource Publication: Running ,File History Service: Stopped ,Windows Font Cache Service: Running ,Windows Camera Frame Server: Stopped ,Google Chrome Elevation Service (GoogleChromeElevationService): Stopped ,Group Policy Client: Running ,GraphicsPerfSvc: Stopped ,????? ?????? Google (gupdate): Stopped ,????? ?????? Google (gupdatem): Stopped ,Human Interface Device Service: Running ,HV Host Service: Stopped ,??????? ????? ??? ????? ?? Windows: Stopped ,IKE and AuthIP IPsec Keying Modules: Stopped ,????? ?????? ?? Microsoft Store: Running ,IP Helper: Running ,IP Translation Configuration Service: Stopped ,CNG Key Isolation: Running ,KtmRm for Distributed Transaction Coordinator: Stopped ,Server: Running ,Workstation: Running ,Geolocation Service: Running ,Windows License Manager Service: Running ,Link-Layer Topology Discovery Mapper: Stopped ,TCP/IP NetBIOS Helper: Running ,Local Session Manager: Running ,Language Experience Service: Stopped ,LxssManager: Running ,LxssManagerUser_2bf4e92: Stopped ,LxssManagerUser_9591b61: Stopped ,Downloaded Maps Manager: Stopped ,MessagingService_2bf4e92: Stopped ,MessagingService_9591b61: Stopped ,Microsoft Edge Elevation Service (MicrosoftEdgeElevationService): Stopped ,Windows Mixed Reality OpenXR Service: Stopped ,Windows Defender Firewall: Running ,Distributed Transaction Coordinator: Stopped ,Microsoft iSCSI Initiator Service: Stopped ,Windows Installer: Stopped ,Natural Authentication: Stopped ,Network Connectivity Assistant: Stopped ,Network Connection Broker: Running ,Network Connected Devices Auto-Setup: Stopped ,Netlogon: Stopped ,Network Connections: Stopped ,Network List Service: Running ,Network Setup Service: Stopped ,Net.Tcp Port Sharing Service: Stopped ,Microsoft Passport Container: Running ,Microsoft Passport: Running ,Network Location Awareness: Running ,Network Store Interface Service: Running ,Sync Host_2bf4e92: Stopped ,Sync Host_9591b61: Running ,Peer Networking Identity Manager: Stopped ,Peer Networking Grouping: Stopped ,Program Compatibility Assistant Service: Running ,Windows Perception Simulation Service: Stopped ,Performance Counter DLL Host: Stopped ,Phone Service: Stopped ,Contact Data_2bf4e92: Stopped ,Contact Data_9591b61: Running ,Performance Logs & Alerts: Stopped ,Plug and Play: Running ,PNRP Machine Name Publication Service: Stopped ,Peer Name Resolution Protocol: Stopped ,IPsec Policy Agent: Stopped ,Power: Running ,Printer Extensions and Notifications: Stopped ,PrintWorkflow_2bf4e92: Stopped ,PrintWorkflow_9591b61: Stopped ,User Profile Service: Running ,Windows PushToInstall Service: Stopped ,Quality Windows Audio Video Experience: Running ,Remote Access Auto Connection Manager: Stopped ,Remote Access Connection Manager: Running ,Routing and Remote Access: Stopped ,Remote Registry: Stopped ,Retail Demo Service: Stopped ,Radio Management Service: Running ,RPC Endpoint Mapper: Running ,Remote Procedure Call (RPC) Locator: Stopped ,Remote Procedure Call (RPC): Running ,Realtek Audio Universal Service: Running ,Security Accounts Manager: Running ,Smart Card: Stopped ,Smart Card Device Enumeration Service: Stopped ,Task Scheduler: Running ,Smart Card Removal Policy: Stopped ,Windows Backup: Stopped ,Secondary Logon: Stopped ,????? ?????? ?? Windows: Running ,Payments and NFC/SE Manager: Running ,System Event Notification Service: Running ,Sensor Data Service: Stopped ,Sensor Service: Stopped ,Sensor Monitoring Service: Stopped ,Remote Desktop Configuration: Stopped ,System Guard Runtime Monitor Broker: Running ,Internet Connection Sharing (ICS): Stopped ,Spatial Data Service: Stopped ,Shell Hardware Detection: Running ,Shared PC Account Manager: Stopped ,Microsoft Storage Spaces SMP: Stopped ,Microsoft Windows SMS Router Service.: Stopped ,????? trap ?? SNMP: Stopped ,Windows Perception Service: Stopped ,Print Spooler: Running ,Software Protection: Stopped ,SSDP Discovery: Running ,OpenSSH Authentication Agent: Stopped ,Secure Socket Tunneling Protocol Service: Running ,State Repository Service: Running ,Windows Image Acquisition (WIA): Running ,Storage Service: Running ,Spot Verifier: Stopped ,Microsoft Software Shadow Copy Provider: Stopped ,SysMain: Running ,System Events Broker: Running ,Touch Keyboard and Handwriting Panel Service: Running ,Telephony: Running ,Remote Desktop Services: Stopped ,Themes: Running ,Storage Tiers Management: Stopped ,Time Broker: Running ,Web Account Manager: Running ,Distributed Link Tracking Client: Running ,????? ????? ????? ?????: Stopped ,Windows Modules Installer: Stopped ,Auto Time Zone Updater: Stopped ,Udk User Service_2bf4e92: Stopped ,Udk User Service_9591b61: Stopped ,Microsoft Update Health Service: Stopped ,Remote Desktop Services UserMode Port Redirector: Stopped ,User Data Storage_2bf4e92: Stopped ,User Data Storage_9591b61: Running ,UPnP Device Host: Stopped ,User Data Access_2bf4e92: Stopped ,User Data Access_9591b61: Running ,User Manager: Running ,Update Orchestrator Service: Running ,Volumetric Audio Compositor Service: Stopped ,Credential Manager: Running ,VirtualBox system service: Stopped ,Virtual Disk: Stopped ,VMware Authorization Service: Running ,Hyper-V Guest Service Interface: Stopped ,Hyper-V Heartbeat Service: Stopped ,Hyper-V Data Exchange Service: Stopped ,Hyper-V Remote Desktop Virtualization Service: Stopped ,Hyper-V Guest Shutdown Service: Stopped ,Hyper-V Time Synchronization Service: Stopped ,Hyper-V PowerShell Direct Service: Stopped ,Hyper-V Volume Shadow Copy Requestor: Stopped ,VMware DHCP Service: Running ,VMware USB Arbitration Service: Running ,VMware NAT Service: Running ,Volume Shadow Copy: Stopped ,Windows Time: Stopped ,Windows Update Medic Service: Stopped ,WalletService: Stopped ,WarpJITSvc: Stopped ,Block Level Backup Engine Service: Stopped ,Windows Biometric Service: Running ,Windows Connection Manager: Running ,Windows Connect Now - Config Registrar: Running ,Diagnostic Service Host: Running ,Diagnostic System Host: Running ,Microsoft Defender Antivirus Network Inspection Service: Running ,WebClient: Stopped ,Windows Event Collector: Stopped ,Windows Encryption Provider Host Service: Stopped ,Problem Reports Control Panel Support: Stopped ,Windows Error Reporting Service: Running ,Wi-Fi Direct Services Connection Manager Service: Stopped ,Still Image Acquisition Events: Stopped ,Microsoft Defender Antivirus Service: Running ,WinHTTP Web Proxy Auto-Discovery Service: Running ,Windows Management Instrumentation: Running ,Windows Remote Management (WS-Management): Stopped ,???????? ??????? Windows Insider: Stopped ,WLAN AutoConfig: Running ,Microsoft Account Sign-in Assistant: Stopped ,Local Profile Assistant Service: Stopped ,Windows Management Service: Stopped ,WMI Performance Adapter: Stopped ,Work Folders: Stopped ,???? ?????: Stopped ,Portable Device Enumerator Service: Stopped ,Windows Push Notifications System Service: Running ,Windows Push Notifications User Service_2bf4e92: Stopped ,Windows Push Notifications User Service_9591b61: Running ,Security Center: Running ,Windows Search: Running ,Windows Update: Stopped ,WWAN AutoConfig: Stopped ,???? ?????? ?? Xbox Live: Stopped ,????? ???? ?? Xbox Live: Stopped ,Xbox Accessory Management Service: Stopped ,????? ????? ???? ?? Xbox Live: Stopped ,
